#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
67	input_spectra/bkgrnd-marine-broth.mzML	1720	0	182.964279174805	1	7006.5	0.0
68	input_spectra/bkgrnd-marine-broth.mzML	1721	0	182.964279174805	1	7017.96	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1722	0	239.968907674154	1	7029.42	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1723	0	239.968907674154	1	7040.9400000000005	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1724	0	203.224990844727	1	7052.400000000001	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1725	0	203.224990844727	1	7063.92	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1726	0	265.018218994141	1	7075.38	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1727	0	265.018218994141	1	7086.9	0.0
67	input_spectra/bkgrnd-marine-broth.mzML	1728	0	182.964279174805	1	7126.26	0.0
68	input_spectra/bkgrnd-marine-broth.mzML	1729	0	182.964279174805	1	7137.72	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1730	0	239.968907674154	1	7149.24	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1731	0	239.968907674154	1	7160.7	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1732	0	214.91953531901	1	7172.16	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1733	0	214.91953531901	1	7183.679999999999	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1734	0	203.224990844727	1	7195.139999999999	0.0
81	input_spectra/bkgrnd-marine-broth.mzML	1735	0	203.224990844727	1	7206.6	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1736	0	265.018218994141	1	7218.120000000001	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1737	0	265.018218994141	1	7229.58	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1738	0	214.91953531901	1	7269.0	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1739	0	214.91953531901	1	7280.46	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1740	0	265.018218994141	1	7291.9800000000005	0.0
115	input_spectra/bkgrnd-marine-broth.mzML	1741	0	265.018218994141	1	7303.4400000000005	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1742	0	214.91953531901	1	7342.799999999999	0.0
85	input_spectra/bkgrnd-marine-broth.mzML	1743	0	214.91953531901	1	7354.32	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1744	0	110.009817759196	1	7549.98	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1745	0	110.009817759196	1	7561.5	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1746	0	110.009817759196	1	7600.8	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1747	0	110.009817759196	1	7612.259999999999	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1748	0	110.009817759196	1	7651.62	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1749	0	110.009817759196	1	7663.139999999999	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1750	0	146.166600545247	1	7702.5	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1751	0	146.166600545247	1	7713.96	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1752	0	125.987463378906	1	7725.42	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1753	0	125.987463378906	1	7736.88	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1754	0	151.036672973633	1	7748.4	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1755	0	151.036672973633	1	7759.86	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1756	0	146.166600545247	1	7799.219999999999	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1757	0	146.166600545247	1	7810.74	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1758	0	223.991306304932	1	7822.200000000001	0.0
89	input_spectra/bkgrnd-marine-broth.mzML	1759	0	223.991306304932	1	7833.720000000001	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1760	0	125.987463378906	1	7845.179999999999	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1761	0	125.987463378906	1	7856.639999999999	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1762	0	151.036672973633	1	7868.099999999999	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1763	0	151.036672973633	1	7879.62	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1764	0	146.166600545247	1	7918.9800000000005	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1765	0	146.166600545247	1	7930.4400000000005	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1766	0	118.087252298991	1	8847.6	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1767	0	118.087252298991	1	8859.060000000001	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1768	0	118.087252298991	1	8898.42	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1769	0	118.087252298991	1	8909.94	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1770	0	118.087252298991	1	8949.24	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1771	0	118.087252298991	1	8960.76	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1772	0	130.098500569661	1	9000.12	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1773	0	130.098500569661	1	9011.58	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1774	0	130.098500569661	1	9050.939999999999	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1775	0	130.098500569661	1	9062.4	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1776	0	130.098500569661	1	9101.76	0.0
23	input_spectra/bkgrnd-marine-broth.mzML	1777	0	130.098500569661	1	9113.22	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1778	0	158.093879699707	1	9645.599999999999	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1779	0	158.093879699707	1	9657.06	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1780	0	158.093879699707	1	9696.48	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1781	0	158.093879699707	1	9707.94	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1782	0	158.093879699707	1	9747.359999999999	0.0
51	input_spectra/bkgrnd-marine-broth.mzML	1783	0	158.093879699707	1	9758.82	0.0
45	input_spectra/bkgrnd-marine-broth.mzML	1784	0	150.059661865234	1	9770.279999999999	0.0
45	input_spectra/bkgrnd-marine-broth.mzML	1785	0	150.059661865234	1	9821.16	0.0
45	input_spectra/bkgrnd-marine-broth.mzML	1786	0	150.059661865234	1	9832.62	0.0
45	input_spectra/bkgrnd-marine-broth.mzML	1787	0	150.059661865234	1	9872.039999999999	0.0
45	input_spectra/bkgrnd-marine-broth.mzML	1788	0	150.059661865234	1	9883.5	0.0
20	input_spectra/bkgrnd-marine-broth.mzML	1789	0	130.05116780599	1	9982.980000000001	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1790	0	118.087252298991	1	10033.8	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1791	0	118.087252298991	1	10045.26	0.0
20	input_spectra/bkgrnd-marine-broth.mzML	1792	0	130.05116780599	1	10056.72	0.0
21	input_spectra/bkgrnd-marine-broth.mzML	1793	0	130.05116780599	1	10068.18	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1794	0	118.087252298991	1	10107.54	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1795	0	118.087252298991	1	10119.0	0.0
20	input_spectra/bkgrnd-marine-broth.mzML	1796	0	130.05116780599	1	10130.460000000001	0.0
21	input_spectra/bkgrnd-marine-broth.mzML	1797	0	130.05116780599	1	10141.92	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1798	0	118.087252298991	1	10181.279999999999	0.0
5	input_spectra/bkgrnd-marine-broth.mzML	1799	0	118.087252298991	1	10192.74	0.0
28	input_spectra/bkgrnd-marine-broth.mzML	1800	0	132.103280318411	1	10424.519999999999	0.0
28	input_spectra/bkgrnd-marine-broth.mzML	1801	0	132.103280318411	1	10435.98	0.0
