podp_id,study_id,study_role,study_members,record_type,data_status,missing_files,file_genome,path_genome,status_genome,file_ms2_run,path_ms2_run,ms2_run_url,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,gnps_massive_id,gnps_task_id,sample_preparation_label,extraction_method_label,instrumentation_method_label,n_genomes_declared,metcalf_rankable
07be0785-0a06-49cc-b7a7-0bd82d8af58d.1,07be0785-0a06-49cc-b7a7-0bd82d8af58d.1,main,07be0785-0a06-49cc-b7a7-0bd82d8af58d.1,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000081832/ccms_peak/Children%20Saliva/Plate2_C1_BC1_01_6313.mzXML,SC17_Healthy,SRR7448301,ENA_NCBI_accession,SAMN09489426,30992349,MSV000081832,,salivary metagenome,non polar,LC-MS/MS,47,True
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_A1_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,A1,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_A1_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,A1,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_A1_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,A1,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MS_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MS,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MS_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MS,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MS_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MS,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_R5_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,R5,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_R5_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,R5,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_R5_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,R5,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_ISP2_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,ISP2,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_ISP2_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,ISP2,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_ISP2_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,ISP2,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_LB_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,LB,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_LB_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,LB,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_LB_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,LB,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MA_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MA,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MA_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MA,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_MA_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,MA,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_PDK_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,PDK,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_PDK_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,PDK,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_PDK_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,PDK,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_YP_B.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,YP,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_YP_M.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,YP,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000377965.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000377965.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNB091_YP_E.mzXML,CNB091,GCA_000377965.1,GenBank_accession,SAMN02441673,,MSV000078847,,YP,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,A1,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,A1,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_A1_E.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,A1,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,MS,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,MS,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MS_E.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,MS,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,R5,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,R5,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_R5_E.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,R5,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,ISP2,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,ISP2,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_ISP2_E.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,ISP2,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,LB,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,LB,MeOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_LB_E.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,LB,EtOAc,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MA_B.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,MA,BuOH,LC-MS,3,False
08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,main,08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2,strain_pairing,incomplete,ms2_run,GCA_000365385.1.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/08a05264-7f06-4821-b4ad-bfd4ecb3bd34.2/genomes/GCA_000365385.1.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078847/results/Extra%20media/CNS615_MA_M.mzXML,CNS615,GCA_000365385.1,GenBank_accession,SAMN02194547,,MSV000078847,,MA,MeOH,LC-MS,3,False
