CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
34	68	-10.968	0.000	0.8151	0.6125	1
34	69	-10.968	0.000	0.7600	0.5924	1
34	89	-15.981	0.000	0.8132	0.7438	1
34	90	-15.981	0.000	0.8029	0.7068	1
34	91	-15.981	0.000	0.8164	0.6629	1
34	93	-16.965	0.000	0.7192	0.7582	1
34	95	-16.967	0.000	0.7366	0.5785	1
34	98	-18.010	0.000	0.8498	0.7182	1
34	99	-18.010	0.000	0.7854	0.6596	1
34	110	-24.995	0.000	0.7943	0.5776	1
34	111	-25.979	0.000	0.7368	0.6996	1
34	143	-46.006	0.000	0.8718	0.7868	1
34	144	-46.010	0.000	0.8006	0.7432	1
34	145	-46.005	0.000	0.7988	0.8248	1
34	146	-46.009	0.000	0.7951	0.7350	1
34	147	-46.011	0.000	0.9229	0.8350	1
34	148	-46.006	0.000	0.9348	0.8626	1
34	149	-46.009	0.000	0.9346	0.8802	1
34	205	-103.027	0.000	0.7032	0.4304	1
35	36	0.001	0.000	0.7231	0.7332	1
35	38	-0.982	0.000	0.8606	0.8419	1
35	39	-2.015	0.000	0.7028	0.6962	1
35	68	-10.966	0.000	0.7772	0.6280	1
35	69	-10.966	0.000	0.7365	0.6410	1
35	89	-15.979	0.000	0.7602	0.7751	1
35	90	-15.979	0.000	0.7640	0.7359	1
35	91	-15.979	0.000	0.8108	0.7046	1
35	95	-16.964	0.000	0.7181	0.6361	1
35	98	-18.008	0.000	0.8118	0.7688	1
35	99	-18.008	0.000	0.7658	0.6682	1
35	110	-24.993	0.000	0.7866	0.6283	1
35	111	-25.977	0.000	0.7449	0.7709	1
35	143	-46.004	0.000	0.8572	0.7770	1
35	144	-46.008	0.000	0.8239	0.7673	1
35	145	-46.003	0.000	0.8166	0.8202	1
35	146	-46.007	0.000	0.8096	0.7653	1
35	147	-46.009	0.000	0.9519	0.8911	1
35	148	-46.004	0.000	0.9589	0.8391	1
35	149	-46.007	0.000	0.9622	0.8717	1
35	205	-103.025	0.000	0.7266	0.4852	1
36	37	0.002	0.000	0.8019	0.7536	1
36	38	-0.982	0.000	0.8179	0.7539	1
36	39	-2.016	0.000	0.8226	0.7681	1
36	40	-2.016	0.000	0.8624	0.7140	1
36	44	-2.962	0.000	0.8068	0.6556	1
36	47	-6.968	0.000	0.7709	0.7447	1
36	49	-6.968	0.000	0.7088	0.6502	1
36	51	-6.968	0.000	0.7346	0.7175	1
36	68	-10.967	0.000	0.8042	0.7616	1
36	69	-10.967	0.000	0.8211	0.7273	1
36	89	-15.979	0.000	0.7266	0.7996	1
36	90	-15.979	0.000	0.8270	0.8095	1
36	95	-16.965	0.000	0.8053	0.6954	1
36	98	-18.009	0.000	0.7704	0.7877	1
36	99	-18.009	0.000	0.8209	0.8375	1
36	143	-46.005	0.000	0.7076	0.7015	1
36	148	-46.005	0.000	0.7104	0.6897	1
37	38	-0.984	0.000	0.7063	0.7295	1
37	39	-2.017	0.000	0.7078	0.7156	1
37	40	-2.017	0.000	0.7433	0.6842	1
37	44	-2.963	0.000	0.7023	0.6065	1
37	90	-15.981	0.000	0.7043	0.7542	1
38	40	-1.033	0.000	0.7020	0.5755	1
38	68	-9.984	0.000	0.7766	0.6674	1
38	69	-9.984	0.000	0.8487	0.6535	1
38	89	-14.997	0.000	0.7972	0.7723	1
38	90	-14.997	0.000	0.9103	0.7893	1
38	92	-15.011	0.000	0.7609	0.8338	1
38	95	-15.983	0.000	0.8532	0.6542	1
38	98	-17.026	0.000	0.8444	0.7816	1
38	99	-17.026	0.000	0.9254	0.7595	1
38	111	-24.995	0.000	0.8487	0.7741	1
38	116	-27.995	0.000	0.7539	0.6262	1
38	140	-43.990	0.000	0.7033	0.7621	1
38	141	-43.989	0.000	0.8102	0.6819	1
38	143	-45.022	0.000	0.7495	0.7311	1
38	147	-45.027	0.000	0.7626	0.8031	1
38	148	-45.022	0.000	0.7901	0.7392	1
38	149	-45.025	0.000	0.7871	0.7686	1
38	155	-52.990	0.000	0.7065	0.7079	1
38	156	-52.990	0.000	0.8134	0.6758	1
38	163	-59.040	0.000	0.7666	0.6379	1
39	40	0.000	0.000	0.8317	0.6987	1
39	47	-4.952	0.000	0.7118	0.6797	1
39	49	-4.952	0.000	0.7538	0.7398	1
39	204	-100.015	0.000	0.7532	0.5966	1
40	44	-0.946	0.000	0.8034	0.7014	1
40	68	-8.951	0.000	0.7556	0.7643	1
40	69	-8.951	0.000	0.7964	0.7748	1
40	90	-13.964	0.000	0.7803	0.6962	1
40	92	-13.978	0.000	0.7246	0.6574	1
40	99	-15.993	0.000	0.7255	0.7036	1
40	116	-26.961	0.000	0.7349	0.6766	1
41	42	0.000	0.000	0.7718	0.6095	1
42	93	-14.949	0.000	0.7074	0.5360	1
43	45	-3.022	0.000	0.8077	0.5867	1
43	71	-8.966	0.000	0.7390	0.6683	1
43	86	-9.138	0.000	0.7341	0.7174	1
43	87	-9.138	0.000	0.7288	0.6279	1
44	57	-7.006	0.000	0.7823	0.6935	1
44	61	-7.008	0.000	0.7634	0.6718	1
44	63	-7.042	0.000	0.7983	0.7280	1
44	64	-7.042	0.000	0.8001	0.6677	1
44	68	-8.005	0.000	0.7106	0.6925	1
44	69	-8.005	0.000	0.7875	0.7219	1
44	74	-9.065	0.000	0.7198	0.5379	1
44	75	-9.064	0.000	0.7209	0.6241	1
44	76	-9.058	0.000	0.7402	0.5995	1
44	77	-9.060	0.000	0.7355	0.6666	1
44	83	-9.063	0.000	0.7282	0.5556	1
44	84	-9.058	0.000	0.7325	0.6204	1
44	85	-9.060	0.000	0.7226	0.6674	1
44	88	-9.061	0.000	0.7418	0.6023	1
44	90	-13.018	0.000	0.7015	0.6081	1
44	97	-15.011	0.000	0.7525	0.7195	1
44	141	-42.010	0.000	0.7279	0.5673	1
45	46	0.000	0.000	0.7824	0.4890	1
45	70	-5.943	0.000	0.7750	0.4977	1
45	71	-5.943	0.000	0.8061	0.5947	1
45	72	-5.943	0.000	0.7502	0.3804	1
45	78	-6.115	0.000	0.7245	0.5584	1
45	79	-6.116	0.000	0.7163	0.5007	1
45	84	-6.116	0.000	0.7018	0.6907	1
45	85	-6.117	0.000	0.7210	0.6496	1
45	86	-6.116	0.000	0.7801	0.4799	1
45	87	-6.116	0.000	0.7514	0.4385	1
45	191	-72.954	0.000	0.8228	0.6381	1
45	223	-113.980	0.000	0.7564	0.4981	1
46	56	-3.152	0.000	0.7418	0.6356	1
46	63	-4.100	0.000	0.7427	0.6368	1
46	64	-4.100	0.000	0.7018	0.6284	1
47	48	0.000	0.000	0.8361	0.7125	1
47	49	0.000	0.000	0.8641	0.7513	1
47	50	0.000	0.000	0.8293	0.7392	1
47	51	-0.000	0.000	0.8477	0.7715	1
47	53	-2.015	0.000	0.7697	0.7008	1
47	54	-2.016	0.000	0.7544	0.5602	1
47	56	-2.089	0.000	0.7512	0.5544	1
47	57	-3.000	0.000	0.7568	0.7064	1
47	61	-3.001	0.000	0.7218	0.5300	1
47	63	-3.036	0.000	0.7543	0.6596	1
47	64	-3.036	0.000	0.7858	0.5850	1
47	93	-9.996	0.000	0.7064	0.7186	1
48	49	-0.000	0.000	0.7952	0.6531	1
48	50	-0.000	0.000	0.8895	0.7759	1
48	51	-0.000	0.000	0.7642	0.6919	1
48	52	-2.016	0.000	0.7214	0.5754	1
48	53	-2.016	0.000	0.7311	0.6555	1
48	54	-2.016	0.000	0.7492	0.6290	1
48	64	-3.036	0.000	0.7331	0.6277	1
49	50	0.000	0.000	0.8005	0.7023	1
49	51	-0.000	0.000	0.8435	0.7415	1
49	53	-2.016	0.000	0.7351	0.6648	1
49	56	-2.089	0.000	0.7060	0.5495	1
49	93	-9.996	0.000	0.7490	0.7173	1
49	123	-25.007	0.000	0.7080	0.7171	1
50	51	-0.000	0.000	0.8014	0.7550	1
50	52	-2.016	0.000	0.7310	0.5883	1
50	53	-2.016	0.000	0.7394	0.6903	1
50	54	-2.016	0.000	0.7342	0.6330	1
50	132	-30.047	0.000	0.7106	0.6975	1
51	53	-2.015	0.000	0.7434	0.6931	1
51	54	-2.016	0.000	0.7001	0.5741	1
51	56	-2.089	0.000	0.7124	0.6158	1
51	93	-9.996	0.000	0.7361	0.6655	1
52	54	0.000	0.000	0.8021	0.7442	1
52	55	-0.000	0.000	0.7396	0.7139	1
52	57	-0.984	0.000	0.7213	0.6142	1
52	58	-0.984	0.000	0.8357	0.7524	1
52	60	-0.984	0.000	0.7851	0.7051	1
52	61	-0.986	0.000	0.8302	0.7699	1
52	62	-0.986	0.000	0.8483	0.7968	1
52	63	-1.020	0.000	0.7367	0.6787	1
52	64	-1.020	0.000	0.7801	0.7169	1
52	65	-1.033	0.000	0.7397	0.6868	1
52	127	-26.016	0.000	0.7673	0.4986	1
52	128	-26.018	0.000	0.7624	0.5493	1
52	214	-100.052	0.000	0.7256	0.6281	1
53	57	-0.984	0.000	0.7318	0.7564	1
53	58	-0.984	0.000	0.8272	0.7766	1
53	59	-0.984	0.000	0.8344	0.7544	1
53	60	-0.984	0.000	0.8434	0.7579	1
53	62	-0.986	0.000	0.7753	0.6985	1
53	73	-3.000	0.000	0.7560	0.5495	1
53	83	-3.042	0.000	0.7098	0.5765	1
54	57	-0.984	0.000	0.8563	0.6459	1
54	58	-0.984	0.000	0.8702	0.7611	1
54	59	-0.984	0.000	0.7278	0.6221	1
54	60	-0.984	0.000	0.7925	0.7420	1
54	61	-0.986	0.000	0.9002	0.7688	1
54	62	-0.986	0.000	0.8553	0.7521	1
54	63	-1.020	0.000	0.8429	0.7276	1
54	64	-1.020	0.000	0.8809	0.7491	1
54	92	-7.010	0.000	0.7142	0.4890	1
54	214	-100.052	0.000	0.7282	0.6103	1
54	232	-131.134	0.000	0.7135	0.5438	1
55	58	-0.984	0.000	0.8211	0.6732	1
55	60	-0.984	0.000	0.7207	0.6040	1
55	61	-0.986	0.000	0.7047	0.7212	1
55	62	-0.986	0.000	0.7243	0.6665	1
55	66	-1.057	0.000	0.7073	0.4669	1
55	67	-1.900	0.000	0.8214	0.6560	1
55	70	-2.864	0.000	0.7065	0.5916	1
55	71	-2.864	0.000	0.7606	0.6761	1
55	86	-3.036	0.000	0.7057	0.6394	1
55	87	-3.036	0.000	0.7210	0.6282	1
55	92	-7.010	0.000	0.7016	0.4334	1
56	63	-0.947	0.000	0.7515	0.7162	1
56	92	-6.937	0.000	0.7548	0.4829	1
56	193	-74.087	0.000	0.8789	0.6964	1
57	58	0.000	0.000	0.8070	0.6889	1
57	59	0.000	0.000	0.7944	0.7331	1
57	60	0.000	0.000	0.7280	0.7228	1
57	61	-0.002	0.000	0.8477	0.6148	1
57	62	-0.002	0.000	0.8308	0.6559	1
57	63	-0.036	0.000	0.8295	0.6864	1
57	64	-0.036	0.000	0.8351	0.6606	1
57	74	-2.060	0.000	0.7713	0.5688	1
57	75	-2.058	0.000	0.8057	0.7952	1
57	76	-2.052	0.000	0.9035	0.8029	1
57	77	-2.054	0.000	0.8901	0.8340	1
57	78	-2.052	0.000	0.7424	0.6698	1
57	79	-2.052	0.000	0.7265	0.6228	1
57	80	-2.058	0.000	0.7061	0.5950	1
57	81	-2.052	0.000	0.7792	0.7257	1
57	82	-2.054	0.000	0.7168	0.7058	1
57	83	-2.058	0.000	0.8028	0.6081	1
57	84	-2.052	0.000	0.8365	0.7359	1
57	85	-2.054	0.000	0.8456	0.7662	1
57	88	-2.055	0.000	0.8056	0.6578	1
57	108	-14.016	0.000	0.7619	0.6481	1
57	114	-16.042	0.000	0.7036	0.6732	1
57	145	-36.036	0.000	0.7150	0.5485	1
57	224	-113.084	0.000	0.7419	0.5844	1
57	232	-130.150	0.000	0.8145	0.6801	1
58	59	0.000	0.000	0.7887	0.6799	1
58	60	-0.000	0.000	0.8898	0.7916	1
58	61	-0.002	0.000	0.8662	0.6917	1
58	62	-0.002	0.000	0.8536	0.6869	1
58	64	-0.036	0.000	0.7335	0.6409	1
58	70	-1.880	0.000	0.7494	0.7042	1
58	71	-1.880	0.000	0.7714	0.7048	1
58	72	-1.880	0.000	0.7277	0.6059	1
58	74	-2.060	0.000	0.7664	0.6357	1
58	76	-2.052	0.000	0.8089	0.7179	1
58	77	-2.054	0.000	0.7863	0.7511	1
58	78	-2.052	0.000	0.8328	0.7668	1
58	79	-2.052	0.000	0.8530	0.7626	1
58	80	-2.058	0.000	0.7475	0.6164	1
58	81	-2.052	0.000	0.8464	0.7672	1
58	82	-2.054	0.000	0.8242	0.7975	1
58	83	-2.058	0.000	0.8406	0.6687	1
58	84	-2.052	0.000	0.8182	0.6972	1
58	85	-2.054	0.000	0.8288	0.7374	1
58	86	-2.052	0.000	0.7672	0.6817	1
58	87	-2.053	0.000	0.7900	0.6142	1
58	88	-2.056	0.000	0.8443	0.6856	1
59	60	-0.000	0.000	0.8092	0.7375	1
59	62	-0.002	0.000	0.7699	0.6392	1
59	73	-2.016	0.000	0.7078	0.5415	1
59	74	-2.060	0.000	0.7896	0.6210	1
59	75	-2.058	0.000	0.7109	0.8378	1
59	76	-2.052	0.000	0.9162	0.8309	1
59	77	-2.054	0.000	0.9032	0.8058	1
59	78	-2.052	0.000	0.7483	0.6740	1
59	79	-2.052	0.000	0.7601	0.6472	1
59	80	-2.058	0.000	0.7487	0.6191	1
59	81	-2.052	0.000	0.8130	0.7643	1
59	82	-2.054	0.000	0.7611	0.6901	1
59	83	-2.058	0.000	0.8003	0.6660	1
59	84	-2.052	0.000	0.8521	0.7913	1
59	85	-2.054	0.000	0.8551	0.7944	1
59	88	-2.056	0.000	0.8138	0.6655	1
59	113	-16.042	0.000	0.7183	0.6948	1
59	187	-59.073	0.000	0.7503	0.7514	1
59	188	-59.073	0.000	0.7032	0.6189	1
59	224	-113.084	0.000	0.7567	0.5938	1
59	232	-130.150	0.000	0.7300	0.6758	1
60	61	-0.002	0.000	0.7551	0.6470	1
60	62	-0.002	0.000	0.7761	0.6668	1
60	74	-2.060	0.000	0.8290	0.6788	1
60	76	-2.052	0.000	0.8251	0.7610	1
60	77	-2.054	0.000	0.8209	0.7878	1
60	78	-2.052	0.000	0.8044	0.7402	1
60	79	-2.052	0.000	0.8654	0.7348	1
60	80	-2.058	0.000	0.8782	0.6794	1
60	81	-2.052	0.000	0.9350	0.8294	1
60	82	-2.054	0.000	0.9055	0.7840	1
60	83	-2.058	0.000	0.8492	0.7347	1
60	84	-2.052	0.000	0.7649	0.7144	1
60	85	-2.054	0.000	0.7592	0.7563	1
60	88	-2.055	0.000	0.8730	0.7275	1
60	99	-8.042	0.000	0.7138	0.7079	1
60	100	-11.909	0.000	0.7606	0.7280	1
60	102	-11.909	0.000	0.7165	0.7012	1
60	103	-11.909	0.000	0.7370	0.7576	1
60	104	-11.909	0.000	0.7048	0.6533	1
60	105	-11.909	0.000	0.7281	0.7099	1
60	107	-11.909	0.000	0.7380	0.7154	1
61	62	-0.000	0.000	0.8444	0.7211	1
61	63	-0.035	0.000	0.8118	0.6735	1
61	64	-0.035	0.000	0.8461	0.6847	1
61	74	-2.058	0.000	0.7444	0.5282	1
61	76	-2.050	0.000	0.7767	0.6176	1
61	77	-2.052	0.000	0.7635	0.6637	1
61	78	-2.050	0.000	0.7608	0.6948	1
61	79	-2.050	0.000	0.7530	0.7560	1
61	81	-2.050	0.000	0.7658	0.6418	1
61	82	-2.052	0.000	0.7209	0.6985	1
61	83	-2.056	0.000	0.7782	0.5654	1
61	84	-2.050	0.000	0.7421	0.5888	1
61	85	-2.052	0.000	0.7726	0.6394	1
61	87	-2.051	0.000	0.7062	0.6571	1
61	88	-2.054	0.000	0.7792	0.5898	1
61	108	-14.014	0.000	0.7317	0.5164	1
61	115	-16.114	0.000	0.7193	0.5557	1
62	63	-0.034	0.000	0.7551	0.6572	1
62	64	-0.034	0.000	0.7570	0.6844	1
62	70	-1.878	0.000	0.7440	0.7160	1
62	71	-1.878	0.000	0.7187	0.6126	1
62	73	-2.014	0.000	0.7023	0.6481	1
62	74	-2.058	0.000	0.7155	0.5110	1
62	76	-2.050	0.000	0.7958	0.6285	1
62	77	-2.052	0.000	0.7744	0.6877	1
62	78	-2.050	0.000	0.8042	0.6809	1
62	79	-2.050	0.000	0.7920	0.7437	1
62	81	-2.050	0.000	0.7658	0.6380	1
62	82	-2.052	0.000	0.7379	0.6888	1
62	83	-2.056	0.000	0.7822	0.5653	1
62	84	-2.050	0.000	0.7912	0.5898	1
62	85	-2.052	0.000	0.8127	0.6477	1
62	86	-2.050	0.000	0.7185	0.6721	1
62	87	-2.051	0.000	0.7803	0.6654	1
62	88	-2.053	0.000	0.8017	0.5746	1
62	108	-14.014	0.000	0.7249	0.5447	1
63	64	0.000	0.000	0.9134	0.7453	1
63	74	-2.023	0.000	0.7990	0.6195	1
63	75	-2.022	0.000	0.8268	0.7610	1
63	76	-2.016	0.000	0.8441	0.7470	1
63	77	-2.018	0.000	0.8476	0.8296	1
63	80	-2.022	0.000	0.7067	0.5935	1
63	81	-2.016	0.000	0.7106	0.7193	1
63	83	-2.021	0.000	0.7448	0.6302	1
63	84	-2.016	0.000	0.7334	0.6862	1
63	85	-2.018	0.000	0.7369	0.7490	1
63	88	-2.019	0.000	0.7483	0.6418	1
63	108	-13.979	0.000	0.8097	0.6659	1
63	114	-16.006	0.000	0.7535	0.7008	1
63	142	-36.000	0.000	0.7836	0.6070	1
63	144	-36.005	0.000	0.7187	0.6669	1
63	145	-36.000	0.000	0.7642	0.5586	1
63	146	-36.004	0.000	0.7201	0.6375	1
63	210	-97.016	0.000	0.7777	0.5877	1
63	232	-130.114	0.000	0.8359	0.6541	1
64	74	-2.023	0.000	0.8291	0.5911	1
64	75	-2.022	0.000	0.7665	0.6780	1
64	76	-2.016	0.000	0.8155	0.6609	1
64	77	-2.018	0.000	0.8320	0.7557	1
64	80	-2.022	0.000	0.7580	0.5552	1
64	81	-2.016	0.000	0.7604	0.6514	1
64	83	-2.021	0.000	0.7719	0.5757	1
64	88	-2.019	0.000	0.7651	0.5797	1
64	108	-13.979	0.000	0.8029	0.6144	1
64	114	-16.006	0.000	0.7025	0.6029	1
64	115	-16.079	0.000	0.7018	0.6003	1
64	142	-36.000	0.000	0.7243	0.5101	1
64	145	-36.000	0.000	0.7300	0.4818	1
64	210	-97.016	0.000	0.7024	0.5841	1
64	214	-99.032	0.000	0.7014	0.6423	1
64	232	-130.114	0.000	0.8061	0.6236	1
65	113	-15.993	0.000	0.7785	0.6092	1
65	125	-24.982	0.000	0.7124	0.4262	1
65	126	-24.984	0.000	0.7160	0.4851	1
65	127	-24.982	0.000	0.7855	0.4634	1
65	128	-24.984	0.000	0.7880	0.5336	1
65	130	-24.982	0.000	0.7248	0.5560	1
65	133	-27.993	0.000	0.8475	0.6216	1
65	151	-38.998	0.000	0.7642	0.5404	1
65	154	-42.993	0.000	0.8410	0.6656	1
65	160	-45.020	0.000	0.8160	0.5349	1
65	172	-54.993	0.000	0.7296	0.6394	1
65	173	-54.993	0.000	0.7317	0.5351	1
65	196	-81.045	0.000	0.7161	0.3873	1
65	199	-85.040	0.000	0.8130	0.5825	1
65	207	-96.056	0.000	0.7171	0.4743	1
65	210	-97.003	0.000	0.7360	0.5845	1
65	213	-99.019	0.000	0.8645	0.6205	1
65	215	-99.055	0.000	0.7496	0.5034	1
65	237	-133.040	0.000	0.7497	0.4635	1
65	243	-140.045	0.000	0.7607	0.4951	1
65	257	-156.040	0.000	0.7734	0.4626	1
65	292	-190.061	0.000	0.8490	0.5939	1
65	306	-213.097	0.000	0.7356	0.4725	1
65	315	-227.113	0.000	0.7872	0.4787	1
65	323	-241.056	0.000	0.7259	0.3746	1
65	326	-241.128	0.000	0.7620	0.4639	1
65	330	-253.130	0.000	0.7716	0.4395	1
65	347	-284.135	0.000	0.7088	0.3366	1
65	353	-289.129	0.000	0.7184	0.3582	1
66	67	-0.843	0.000	0.7482	0.6132	1
66	70	-1.807	0.000	0.7708	0.6115	1
66	71	-1.807	0.000	0.7544	0.5587	1
66	72	-1.807	0.000	0.7014	0.4272	1
66	84	-1.979	0.000	0.7163	0.6852	1
66	86	-1.979	0.000	0.7366	0.5128	1
66	87	-1.979	0.000	0.7191	0.4324	1
66	92	-5.953	0.000	0.7271	0.5959	1
67	70	-0.963	0.000	0.8755	0.7553	1
67	71	-0.964	0.000	0.8730	0.7703	1
67	72	-0.963	0.000	0.8801	0.6491	1
67	78	-1.135	0.000	0.7152	0.5921	1
67	79	-1.136	0.000	0.7344	0.6883	1
67	84	-1.136	0.000	0.7153	0.6348	1
67	85	-1.137	0.000	0.7229	0.6472	1
67	86	-1.136	0.000	0.8121	0.6388	1
67	87	-1.136	0.000	0.8612	0.6204	1
67	92	-5.109	0.000	0.7242	0.5543	1
68	69	-0.000	0.000	0.8783	0.7809	1
68	90	-5.013	0.000	0.7777	0.6875	1
68	95	-5.998	0.000	0.7200	0.6898	1
68	98	-7.042	0.000	0.7081	0.6139	1
68	99	-7.042	0.000	0.8075	0.7148	1
68	143	-35.038	0.000	0.7276	0.5733	1
68	147	-35.043	0.000	0.7307	0.6231	1
68	148	-35.038	0.000	0.7552	0.5590	1
68	149	-35.041	0.000	0.7500	0.5858	1
68	163	-49.055	0.000	0.7032	0.5575	1
69	90	-5.013	0.000	0.7834	0.6358	1
69	95	-5.998	0.000	0.7411	0.6677	1
69	99	-7.042	0.000	0.8627	0.6741	1
69	111	-15.011	0.000	0.7249	0.6183	1
69	116	-18.010	0.000	0.7079	0.5605	1
69	143	-35.038	0.000	0.7014	0.6011	1
69	148	-35.038	0.000	0.7329	0.5754	1
69	149	-35.041	0.000	0.7251	0.5970	1
69	163	-49.055	0.000	0.7224	0.5857	1
70	71	-0.000	0.000	0.8704	0.6618	1
70	72	0.000	0.000	0.9036	0.6336	1
70	78	-0.172	0.000	0.7849	0.5877	1
70	79	-0.172	0.000	0.7638	0.6511	1
70	84	-0.172	0.000	0.7640	0.5708	1
70	85	-0.174	0.000	0.7789	0.6130	1
70	86	-0.172	0.000	0.8755	0.6466	1
70	87	-0.173	0.000	0.8907	0.6330	1
71	72	0.000	0.000	0.8923	0.6010	1
71	78	-0.172	0.000	0.8041	0.6205	1
71	79	-0.172	0.000	0.8308	0.7067	1
71	84	-0.172	0.000	0.7452	0.5756	1
71	85	-0.174	0.000	0.7587	0.6158	1
71	86	-0.172	0.000	0.8949	0.7059	1
71	87	-0.172	0.000	0.8906	0.5918	1
71	92	-4.146	0.000	0.7190	0.5315	1
72	78	-0.172	0.000	0.7780	0.5361	1
72	79	-0.172	0.000	0.7831	0.6412	1
72	84	-0.172	0.000	0.7416	0.4878	1
72	85	-0.174	0.000	0.7824	0.5386	1
72	86	-0.172	0.000	0.8746	0.6383	1
72	87	-0.173	0.000	0.9064	0.7165	1
72	321	-230.996	0.000	0.7315	0.3761	1
73	184	-57.021	0.000	0.7060	0.3951	1
73	185	-57.021	0.000	0.8211	0.5577	1
73	186	-57.022	0.000	0.8136	0.5686	1
73	187	-57.058	0.000	0.7242	0.5044	1
73	188	-57.058	0.000	0.8579	0.6361	1
73	211	-95.074	0.000	0.7467	0.3486	1
73	212	-95.077	0.000	0.7102	0.3066	1
73	231	-128.059	0.000	0.8440	0.6098	1
73	278	-170.105	0.000	0.7128	0.4719	1
74	75	0.001	0.000	0.7403	0.5716	1
74	76	0.007	0.000	0.8108	0.6466	1
74	77	0.006	0.000	0.8245	0.5897	1
74	78	0.008	0.000	0.7192	0.5632	1
74	79	0.007	0.000	0.7286	0.5057	1
74	80	0.001	0.000	0.8646	0.6860	1
74	81	0.008	0.000	0.8351	0.6860	1
74	82	0.005	0.000	0.7609	0.5719	1
74	83	0.002	0.000	0.8595	0.6461	1
74	88	0.004	0.000	0.8326	0.6765	1
74	108	-11.956	0.000	0.7651	0.5988	1
74	113	-13.983	0.000	0.7391	0.5594	1
74	142	-33.977	0.000	0.7035	0.6270	1
74	144	-33.982	0.000	0.7238	0.6172	1
74	145	-33.977	0.000	0.7710	0.6366	1
74	146	-33.981	0.000	0.7240	0.5720	1
75	76	0.006	0.000	0.8137	0.7032	1
75	77	0.004	0.000	0.7893	0.7237	1
75	83	0.001	0.000	0.7201	0.5890	1
75	113	-13.984	0.000	0.7544	0.6615	1
75	142	-33.978	0.000	0.7139	0.6361	1
75	144	-33.983	0.000	0.9034	0.7590	1
75	145	-33.978	0.000	0.8880	0.6417	1
75	146	-33.982	0.000	0.9088	0.7321	1
75	187	-57.015	0.000	0.7461	0.7106	1
76	77	-0.002	0.000	0.9303	0.7388	1
76	78	0.000	0.000	0.7542	0.5871	1
76	79	0.000	0.000	0.7595	0.5591	1
76	80	-0.006	0.000	0.7916	0.6764	1
76	81	0.000	0.000	0.8457	0.7774	1
76	82	-0.002	0.000	0.7909	0.6536	1
76	83	-0.005	0.000	0.8205	0.6647	1
76	84	0.000	0.000	0.8423	0.6825	1
76	85	-0.002	0.000	0.8214	0.6595	1
76	88	-0.003	0.000	0.8469	0.6867	1
76	108	-11.963	0.000	0.7090	0.6898	1
76	113	-13.990	0.000	0.7653	0.6522	1
76	142	-33.984	0.000	0.8019	0.7505	1
76	143	-33.985	0.000	0.7557	0.7088	1
76	144	-33.989	0.000	0.8315	0.8228	1
76	145	-33.984	0.000	0.8715	0.7063	1
76	146	-33.988	0.000	0.8346	0.8033	1
76	147	-33.990	0.000	0.7507	0.7319	1
76	148	-33.985	0.000	0.7794	0.6730	1
76	149	-33.988	0.000	0.7873	0.7109	1
76	184	-56.984	0.000	0.7550	0.6059	1
76	185	-56.985	0.000	0.7245	0.5523	1
76	187	-57.021	0.000	0.8370	0.7414	1
76	188	-57.021	0.000	0.7865	0.6441	1
76	218	-99.068	0.000	0.7176	0.5442	1
76	231	-128.022	0.000	0.7131	0.4986	1
76	278	-170.068	0.000	0.7438	0.4731	1
77	78	0.002	0.000	0.7389	0.6938	1
77	79	0.002	0.000	0.7417	0.6237	1
77	80	-0.004	0.000	0.8035	0.5857	1
77	81	0.002	0.000	0.8469	0.7173	1
77	82	-0.000	0.000	0.7955	0.7545	1
77	83	-0.004	0.000	0.8030	0.5904	1
77	84	0.002	0.000	0.8047	0.6319	1
77	85	0.000	0.000	0.7691	0.6459	1
77	88	-0.001	0.000	0.8375	0.6203	1
77	113	-13.988	0.000	0.7647	0.6565	1
77	142	-33.982	0.000	0.7825	0.6065	1
77	143	-33.983	0.000	0.7262	0.5411	1
77	144	-33.988	0.000	0.8049	0.7011	1
77	145	-33.982	0.000	0.8464	0.5866	1
77	146	-33.986	0.000	0.8117	0.6770	1
77	147	-33.988	0.000	0.7044	0.5710	1
77	148	-33.983	0.000	0.7217	0.5080	1
77	149	-33.986	0.000	0.7293	0.5314	1
77	184	-56.983	0.000	0.7153	0.5312	1
77	185	-56.983	0.000	0.7071	0.6170	1
77	187	-57.019	0.000	0.8122	0.7308	1
77	188	-57.019	0.000	0.7841	0.7253	1
77	218	-99.066	0.000	0.7096	0.5287	1
77	278	-170.067	0.000	0.7221	0.5439	1
78	79	-0.000	0.000	0.8761	0.6647	1
78	81	0.000	0.000	0.7793	0.6669	1
78	82	-0.002	0.000	0.8137	0.7392	1
78	83	-0.006	0.000	0.8130	0.5799	1
78	84	-0.000	0.000	0.8013	0.5963	1
78	85	-0.002	0.000	0.7990	0.6168	1
78	86	-0.000	0.000	0.8301	0.6163	1
78	87	-0.001	0.000	0.8232	0.5522	1
78	88	-0.003	0.000	0.8331	0.6246	1
79	80	-0.006	0.000	0.7397	0.5191	1
79	81	0.000	0.000	0.8320	0.6448	1
79	82	-0.002	0.000	0.8415	0.6736	1
79	83	-0.005	0.000	0.8360	0.5723	1
79	84	0.000	0.000	0.8049	0.5622	1
79	85	-0.002	0.000	0.8012	0.6167	1
