cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	RTMean	ATTRIBUTE_GROUP:GNPSGROUP:G1	ATTRIBUTE_GROUP:GNPSGROUP:G2	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_1A01	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_6D03	ATTRIBUTE_ORGANISM:GNPSGROUP:Phaeobacter_B2R04	ATTRIBUTE_ORGANISM:GNPSGROUP:Shewanella_B2R08	ATTRIBUTE_ORGANISM:GNPSGROUP:Roseovarius_B2R09	ATTRIBUTE_ORGANISM:GNPSGROUP:Colwellia_C2M19	ATTRIBUTE_ORGANISM:GNPSGROUP:Paracoccus_C2R07	ATTRIBUTE_ORGANISM:GNPSGROUP:Salipiger_C3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Acinetobacter_D3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Arenibacter_D3M17	ATTRIBUTE_ORGANISM:GNPSGROUP:Motilimonas_G1M02	ATTRIBUTE_ORGANISM:GNPSGROUP:nan	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:1-1A01.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:2-6D03.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:3-B2R04.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:4-B2R08.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:5-B2R09.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:6-C2M19.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:7-C2R07_2.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:8-C3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:9-D3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:10-D3M17.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:11-G1M02.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:bkgrnd-marine-broth.mzML	ATTRIBUTE_GROUP	ATTRIBUTE_ORGANISM	ATTRIBUTE_PERFILEGROUPING
398	2	450.3245951334635	1	450.3245951334635	0.0	639.3295	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	G1,G2	Shewanella_B2R08	4-B2R08.mzML,bkgrnd-marine-broth.mzML
399	2	452.276545206706	1	452.276545206706	0.0	683.7209999999999	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
400	2	452.276545206706	1	452.276545206706	0.0	702.319	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
401	2	453.718322753906	1	453.718322753906	0.0	405.6449999999999	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	G1	Paracoccus_C2R07	7-C2R07_2.mzML
402	4	456.24716186523455	1	456.24716186523455	0.0	424.196	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	G1,G2	Salipiger_C3M06	8-C3M06.mzML,bkgrnd-marine-broth.mzML
403	11	458.261513449929	1	458.261513449929	0.0	425.8527272727273	8	3	0	0	2	0	2	0	0	2	2	0	0	0	0	0	2	0	2	0	0	2	2	0	0	3	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
404	3	458.261983235677	1	458.261983235677	0.0	428.722	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	G1,G2	Acinetobacter_D3M06	9-D3M06.mzML,bkgrnd-marine-broth.mzML
405	11	459.279890580611	1	459.279890580611	0.0	449.86345454545454	11	0	2	1	0	2	1	1	1	1	1	1	0	0	2	1	0	2	1	1	1	1	1	1	0	0	G1	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
406	9	460.2406446668835	1	460.2406446668835	0.0	417.4887777777778	7	2	0	0	1	0	2	0	0	2	2	0	0	0	0	0	1	0	2	0	0	2	2	0	0	2	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
407	30	466.3173789130317	1	466.3173789130318	0.0	549.8276999999999	28	2	2	2	2	2	2	3	3	3	3	3	3	0	2	2	2	2	2	3	3	3	3	3	3	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
408	29	466.31719830392416	1	466.3171983039243	0.0	549.541379310345	28	1	2	2	3	3	3	3	3	2	3	2	2	0	2	2	3	3	3	3	3	2	3	2	2	1	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
409	2	467.300354003906	1	467.300354003906	0.0	471.6859999999999	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	G1	Shewanella_B2R08,Colwellia_C2M19	4-B2R08.mzML,6-C2M19.mzML
410	39	467.3579054612381	1	467.357905461238	0.0	807.237512820513	39	0	3	4	2	6	4	4	4	4	4	4	0	0	3	4	2	6	4	4	4	4	4	4	0	0	G1	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
411	26	470.3318317119893	1	470.3318317119893	0.0	655.0192307692307	26	0	0	6	0	6	2	2	4	0	6	0	0	0	0	6	0	6	2	2	4	0	6	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Acinetobacter_D3M06	2-6D03.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,9-D3M06.mzML
412	2	472.275054931641	1	472.275054931641	0.0	438.169	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
413	2	472.275054931641	1	472.275054931641	0.0	438.3605	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
414	64	476.3078702290852	1	476.3078702290856	0.0	449.047125	58	6	4	6	5	6	5	6	6	5	4	5	6	0	4	6	5	6	5	6	6	5	4	5	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
415	3	476.306193033854	1	476.306193033854	0.0	452.55500000000006	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML
416	47	477.3329037064355	1	477.33290370643545	0.0	618.179	45	2	4	4	5	4	5	5	5	6	1	6	0	0	4	4	5	4	5	5	5	6	1	6	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
417	3	480.27746582031233	1	480.27746582031233	0.0	606.7813333333332	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	G1	Phaeobacter_B2R04,Paracoccus_C2R07,Arenibacter_D3M17	3-B2R04.mzML,7-C2R07_2.mzML,10-D3M17.mzML
418	4	480.2775650024415	1	480.2775650024415	0.0	602.93275	4	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07	2-6D03.mzML,4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML
419	23	481.26133219401055	1	481.2613321940106	0.0	449.1162608695652	23	0	2	4	3	0	3	2	1	3	2	3	0	0	2	4	3	0	3	2	1	3	2	3	0	0	G1	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
420	3	481.2628343370227	1	481.2628343370227	0.0	449.1276666666666	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	G1,G2	Vibrio_6D03,Colwellia_C2M19	2-6D03.mzML,6-C2M19.mzML,bkgrnd-marine-broth.mzML
421	35	482.36810796828496	1	482.3681079682849	0.0	889.7721714285713	35	0	0	4	6	0	4	4	4	5	4	4	0	0	0	4	6	0	4	4	4	5	4	4	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
422	13	482.36811319986987	1	482.36811319986987	0.0	889.7424615384612	13	0	0	2	0	0	2	2	2	1	2	2	0	0	0	2	0	0	2	2	2	1	2	2	0	0	G1	Vibrio_6D03,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
423	8	483.0496368408208	1	483.0496368408208	0.0	282.85825	8	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	2	0	0	G1	Colwellia_C2M19,Arenibacter_D3M17	6-C2M19.mzML,10-D3M17.mzML
424	66	483.2501350171639	1	483.2501350171639	0.0	728.6979393939394	60	6	6	6	6	6	6	6	6	6	6	6	0	0	6	6	6	6	6	6	6	6	6	6	0	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
425	20	483.2914672851563	1	483.29146728515633	0.0	445.60235	20	0	4	2	2	2	2	2	2	2	0	2	0	0	4	2	2	2	2	2	2	2	0	2	0	0	G1	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML
426	10	484.3244093718352	1	484.3244093718351	0.0	19.2939	10	0	0	0	0	1	1	1	2	0	0	0	5	0	0	0	0	1	1	1	2	0	0	0	5	0	G1	Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Motilimonas_G1M02	4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,11-G1M02.mzML
427	72	484.3865271674262	1	484.3865271674262	0.0	802.7294861111111	66	6	6	6	6	6	6	6	6	6	6	6	6	0	6	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
428	42	488.2349461146765	1	488.2349461146764	0.0	413.3197142857143	36	6	0	0	6	6	6	0	6	4	2	0	6	0	0	0	6	6	6	0	6	4	2	0	6	6	G1,G2	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
429	4	489.3390604654948	1	489.3390604654948	0.0	804.61225	4	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	G1	Vibrio_6D03,Roseovarius_B2R09,Colwellia_C2M19,Arenibacter_D3M17	2-6D03.mzML,5-B2R09.mzML,6-C2M19.mzML,10-D3M17.mzML
430	4	489.3391850789387	1	489.3391850789387	0.0	804.8505	4	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	G1	Shewanella_B2R08,Paracoccus_C2R07,Acinetobacter_D3M06	4-B2R08.mzML,7-C2R07_2.mzML,9-D3M06.mzML
431	17	489.33932136086855	1	489.33932136086855	0.0	806.8781764705883	17	0	0	4	1	3	0	3	2	1	2	1	0	0	0	4	1	3	0	3	2	1	2	1	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
432	39	491.37092420789935	1	491.3709242078992	0.0	812.7624102564102	33	6	6	2	4	1	3	5	2	3	2	5	0	0	6	2	4	1	3	5	2	3	2	5	0	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
433	26	495.47210458608777	1	495.47210458608765	0.0	19.59766666666667	17	9	0	9	6	2	0	0	0	0	0	0	0	0	0	9	6	2	0	0	0	0	0	0	0	9	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,bkgrnd-marine-broth.mzML
434	26	495.47210458608777	1	495.47210458608765	0.0	19.600846153846152	17	9	0	9	6	2	0	0	0	0	0	0	0	0	0	9	6	2	0	0	0	0	0	0	0	9	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,bkgrnd-marine-broth.mzML
435	6	497.270914713542	1	497.270914713542	0.0	403.48766666666666	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	G1	Motilimonas_G1M02	11-G1M02.mzML
436	28	498.2896303449357	1	498.2896303449357	0.0	602.1800714285715	25	3	2	3	2	3	3	3	3	3	0	3	0	0	2	3	2	3	3	3	3	3	0	3	0	3	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
437	28	498.28937421526217	1	498.28937421526217	0.0	602.3036428571429	26	2	2	3	3	3	3	3	3	3	0	3	0	0	2	3	3	3	3	3	3	3	0	3	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
438	6	498.89985148112	1	498.89985148112	0.0	135.29683333333335	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	G1	Motilimonas_G1M02	11-G1M02.mzML
439	50	499.2128283691408	1	499.21282836914094	0.0	360.9053200000001	50	0	0	0	2	0	12	0	12	12	12	0	0	0	0	0	2	0	12	0	12	12	12	0	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
440	6	499.23629760742193	1	499.23629760742193	0.0	729.2936666666666	6	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
441	13	500.3039112580128	1	500.3039112580128	0.0	736.005692307692	12	1	0	1	3	3	2	0	2	1	0	0	0	0	0	1	3	3	2	0	2	1	0	0	0	1	G1,G2	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,bkgrnd-marine-broth.mzML
442	12	500.3046680026585	1	500.3046680026585	0.0	736.39525	11	1	1	2	2	0	2	1	2	1	0	0	0	0	1	2	2	0	2	1	2	1	0	0	0	1	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,bkgrnd-marine-broth.mzML
443	6	511.25713094075496	1	511.25713094075496	0.0	200.92600000000004	6	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01	1-1A01.mzML
444	20	511.28753967285166	1	511.2875396728516	0.0	431.17095	16	4	0	0	2	0	2	2	0	2	4	0	4	0	0	0	2	0	2	2	0	2	4	0	4	4	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
445	4	511.3829040527343	1	511.3829040527343	0.0	800.37825	4	0	0	1	0	2	0	0	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	G1	Vibrio_6D03,Shewanella_B2R08,Paracoccus_C2R07	2-6D03.mzML,4-B2R08.mzML,7-C2R07_2.mzML
446	3	512.269755045573	1	512.269755045573	0.0	404.8406666666667	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
447	3	512.269755045573	1	512.269755045573	0.0	405.0323333333333	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
448	3	513.265482584635	1	513.265482584635	0.0	414.14699999999993	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
449	3	513.265482584635	1	513.265482584635	0.0	414.339	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
450	54	514.3580457899307	1	514.3580457899309	0.0	651.7861296296297	54	0	0	6	6	6	6	6	6	6	6	6	0	0	0	6	6	6	6	6	6	6	6	6	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
451	17	516.2985935585173	1	516.2985935585174	0.0	606.6096470588235	17	0	0	3	3	2	1	1	2	3	0	2	0	0	0	3	3	2	1	1	2	3	0	2	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,10-D3M17.mzML
452	7	516.2983427501862	1	516.2983427501862	0.0	605.2909999999999	7	0	0	0	3	1	1	1	0	1	0	0	0	0	0	0	3	1	1	1	0	1	0	0	0	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Salipiger_C3M06	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,8-C3M06.mzML
453	2	516.298736572266	1	516.298736572266	0.0	608.043	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	G1	Roseovarius_B2R09,Paracoccus_C2R07	5-B2R09.mzML,7-C2R07_2.mzML
454	10	517.2437255859375	1	517.2437255859375	0.0	572.4482	10	0	6	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_1A01,Vibrio_6D03	1-1A01.mzML,2-6D03.mzML
455	52	518.3584383451024	1	518.3584383451026	0.0	640.6356730769231	52	0	0	6	6	6	6	5	6	6	6	5	0	0	0	6	6	6	6	5	6	6	6	5	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
456	63	520.334207201761	1	520.3342072017612	0.0	453.295111111111	57	6	6	5	4	6	4	5	5	4	6	6	6	0	6	5	4	6	4	5	5	4	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
457	2	520.33295694987	1	520.33295694987	0.0	457.8245	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	G1	Colwellia_C2M19,Paracoccus_C2R07	6-C2M19.mzML,7-C2R07_2.mzML
458	16	522.2198028564453	1	522.2198028564454	0.0	428.56275	12	4	0	0	2	0	2	0	2	2	2	0	2	0	0	0	2	0	2	0	2	2	2	0	2	4	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Motilimonas_G1M02	3-B2R04.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
459	3	522.354919433594	1	522.354919433594	0.0	797.4	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	G1	Phaeobacter_B2R04	3-B2R04.mzML
460	3	522.354919433594	1	522.354919433594	0.0	797.592	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	G1	Phaeobacter_B2R04	3-B2R04.mzML
