#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
116	input_spectra/bkgrnd-marine-broth.mzML	1987	0	346.281604003906	1	55306.08	0.0
116	input_spectra/bkgrnd-marine-broth.mzML	1988	0	346.281604003906	1	55477.74	0.0
116	input_spectra/bkgrnd-marine-broth.mzML	1989	0	346.281604003906	1	55489.200000000004	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1990	0	286.223715888129	1	55624.74	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1991	0	286.223715888129	1	55636.259999999995	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1992	0	286.223715888129	1	55675.62	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1993	0	286.223715888129	1	55687.08	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1994	0	286.223715888129	1	55726.44	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1995	0	286.223715888129	1	55737.96	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1996	0	328.273207122204	1	55957.74	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1997	0	328.273207122204	1	55969.200000000004	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1998	0	328.273207122204	1	56008.619999999995	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1999	0	328.273207122204	1	56020.08	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	2000	0	328.273207122204	1	56059.5	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	2001	0	328.273207122204	1	56070.96	0.0
116	input_spectra/bkgrnd-marine-broth.mzML	2002	0	346.281604003906	1	56374.86	0.0
116	input_spectra/bkgrnd-marine-broth.mzML	2003	0	346.281604003906	1	56386.380000000005	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	2004	0	286.223715888129	1	56762.399999999994	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	2005	0	286.223715888129	1	56773.92	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	2006	0	286.223715888129	1	56813.28	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	2007	0	286.223715888129	1	56824.8	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	2008	0	286.223715888129	1	56864.159999999996	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	2009	0	286.223715888129	1	56875.68	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	2010	0	328.273207122204	1	57095.4	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	2011	0	328.273207122204	1	57106.86	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	2012	0	328.273207122204	1	57146.22	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	2013	0	328.273207122204	1	57157.68	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	2014	0	328.273207122204	1	57197.1	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	2015	0	328.273207122204	1	57208.56	0.0
